399	0.256	0.109	0.0728	0.1138	0.3128	0.3958	0.55	0.3032	0.0526	0.0654	0.1274	0.0772	0.2534	0.0388	0.157
400	0.256	0.111	0.073	0.116	0.313	0.41	0.551	0.319	0.052	0.066	0.127	0.076	0.264	0.039	0.158
401	0.2556	0.112	0.073	0.117	0.3134	0.4208	0.5518	0.3384	0.052	0.0662	0.1258	0.0744	0.2738	0.039	0.1588
402	0.2552	0.113	0.073	0.118	0.3138	0.4316	0.5526	0.3578	0.052	0.0664	0.1246	0.0728	0.2836	0.039	0.1596
403	0.2548	0.114	0.073	0.119	0.3142	0.4424	0.5534	0.3772	0.052	0.0666	0.1234	0.0712	0.2934	0.039	0.1604
404	0.2544	0.115	0.073	0.12	0.3146	0.4532	0.5542	0.3966	0.052	0.0668	0.1222	0.0696	0.3032	0.039	0.1612
405	0.254	0.116	0.073	0.121	0.315	0.464	0.555	0.416	0.052	0.067	0.121	0.068	0.313	0.039	0.162
406	0.2536	0.1164	0.0732	0.1216	0.3158	0.4696	0.5558	0.4252	0.0518	0.0672	0.12	0.0672	0.3186	0.0392	0.1624
407	0.2532	0.1168	0.0734	0.1222	0.3166	0.4752	0.5566	0.4344	0.0516	0.0674	0.119	0.0664	0.3242	0.0394	0.1628
408	0.2528	0.1172	0.0736	0.1228	0.3174	0.4808	0.5574	0.4436	0.0514	0.0676	0.118	0.0656	0.3298	0.0396	0.1632
409	0.2524	0.1176	0.0738	0.1234	0.3182	0.4864	0.5582	0.4528	0.0512	0.0678	0.117	0.0648	0.3354	0.0398	0.1636
410	0.252	0.118	0.074	0.124	0.319	0.492	0.559	0.462	0.051	0.068	0.116	0.064	0.341	0.04	0.164
411	0.2512	0.1184	0.074	0.1244	0.3196	0.4952	0.5592	0.466	0.0508	0.0682	0.1152	0.0642	0.3432	0.0402	0.1646
412	0.2504	0.1188	0.074	0.1248	0.3202	0.4984	0.5594	0.47	0.0506	0.0684	0.1144	0.0644	0.3454	0.0404	0.1652
413	0.2496	0.1192	0.074	0.1252	0.3208	0.5016	0.5596	0.474	0.0504	0.0686	0.1136	0.0646	0.3476	0.0406	0.1658
414	0.2488	0.1196	0.074	0.1256	0.3214	0.5048	0.5598	0.478	0.0502	0.0688	0.1128	0.0648	0.3498	0.0408	0.1664
415	0.248	0.12	0.074	0.126	0.322	0.508	0.56	0.482	0.05	0.069	0.112	0.065	0.352	0.041	0.167
416	0.2472	0.1202	0.074	0.1264	0.3228	0.5098	0.5602	0.4836	0.05	0.069	0.1112	0.067	0.3534	0.0412	0.1676
417	0.2464	0.1204	0.074	0.1268	0.3236	0.5116	0.5604	0.4852	0.05	0.069	0.1104	0.069	0.3548	0.0414	0.1682
418	0.2456	0.1206	0.074	0.1272	0.3244	0.5134	0.5606	0.4868	0.05	0.069	0.1096	0.071	0.3562	0.0416	0.1688
419	0.2448	0.1208	0.074	0.1276	0.3252	0.5152	0.5608	0.4884	0.05	0.069	0.1088	0.073	0.3576	0.0418	0.1694
420	0.244	0.121	0.074	0.128	0.326	0.517	0.561	0.49	0.05	0.069	0.108	0.075	0.359	0.042	0.17
421	0.2432	0.1212	0.0738	0.1286	0.3268	0.5184	0.5604	0.4896	0.0498	0.0692	0.1074	0.0786	0.3594	0.042	0.171
422	0.2424	0.1214	0.0736	0.1292	0.3276	0.5198	0.5598	0.4892	0.0496	0.0694	0.1068	0.0822	0.3598	0.042	0.172
423	0.2416	0.1216	0.0734	0.1298	0.3284	0.5212	0.5592	0.4888	0.0494	0.0696	0.1062	0.0858	0.3602	0.042	0.173
424	0.2408	0.1218	0.0732	0.1304	0.3292	0.5226	0.5586	0.4884	0.0492	0.0698	0.1056	0.0894	0.3606	0.042	0.174
425	0.24	0.122	0.073	0.131	0.33	0.524	0.558	0.488	0.049	0.07	0.105	0.093	0.361	0.042	0.175
426	0.2394	0.122	0.073	0.1318	0.3308	0.5254	0.5576	0.4868	0.0488	0.0704	0.1048	0.099	0.3616	0.0422	0.1764
427	0.2388	0.122	0.073	0.1326	0.3316	0.5268	0.5572	0.4856	0.0486	0.0708	0.1046	0.105	0.3622	0.0424	0.1778
428	0.2382	0.122	0.073	0.1334	0.3324	0.5282	0.5568	0.4844	0.0484	0.0712	0.1044	0.111	0.3628	0.0426	0.1792
429	0.2376	0.122	0.073	0.1342	0.3332	0.5296	0.5564	0.4832	0.0482	0.0716	0.1042	0.117	0.3634	0.0428	0.1806
430	0.237	0.122	0.073	0.135	0.334	0.531	0.556	0.482	0.048	0.072	0.104	0.123	0.364	0.043	0.182
431	0.236	0.122	0.073	0.1358	0.335	0.5324	0.555	0.4802	0.0478	0.0722	0.104	0.1304	0.3642	0.0432	0.184
432	0.235	0.122	0.073	0.1366	0.336	0.5338	0.554	0.4784	0.0476	0.0724	0.104	0.1378	0.3644	0.0434	0.186
433	0.234	0.122	0.073	0.1374	0.337	0.5352	0.553	0.4766	0.0474	0.0726	0.104	0.1452	0.3646	0.0436	0.188
434	0.233	0.122	0.073	0.1382	0.338	0.5366	0.552	0.4748	0.0472	0.0728	0.104	0.1526	0.3648	0.0438	0.19
435	0.232	0.122	0.073	0.139	0.339	0.538	0.551	0.473	0.047	0.073	0.104	0.16	0.365	0.044	0.192
436	0.2316	0.1222	0.073	0.14	0.3404	0.5392	0.5496	0.4708	0.0468	0.0736	0.1042	0.1694	0.3654	0.044	0.1942
437	0.2312	0.1224	0.073	0.141	0.3418	0.5404	0.5482	0.4686	0.0466	0.0742	0.1044	0.1788	0.3658	0.044	0.1964
438	0.2308	0.1226	0.073	0.142	0.3432	0.5416	0.5468	0.4664	0.0464	0.0748	0.1046	0.1882	0.3662	0.044	0.1986
439	0.2304	0.1228	0.073	0.143	0.3446	0.5428	0.5454	0.4642	0.0462	0.0754	0.1048	0.1976	0.3666	0.044	0.2008
440	0.23	0.123	0.073	0.144	0.346	0.544	0.544	0.462	0.046	0.076	0.105	0.207	0.367	0.044	0.203
441	0.2292	0.1232	0.073	0.1454	0.3472	0.5454	0.5422	0.4596	0.0456	0.0764	0.1052	0.2168	0.3674	0.0442	0.2048
442	0.2284	0.1234	0.073	0.1468	0.3484	0.5468	0.5404	0.4572	0.0452	0.0768	0.1054	0.2266	0.3678	0.0444	0.2066
443	0.2276	0.1236	0.073	0.1482	0.3496	0.5482	0.5386	0.4548	0.0448	0.0772	0.1056	0.2364	0.3682	0.0446	0.2084
444	0.2268	0.1238	0.073	0.1496	0.3508	0.5496	0.5368	0.4524	0.0444	0.0776	0.1058	0.2462	0.3686	0.0448	0.2102
445	0.226	0.124	0.073	0.151	0.352	0.551	0.535	0.45	0.044	0.078	0.106	0.256	0.369	0.045	0.212
446	0.2258	0.1246	0.0732	0.153	0.3536	0.552	0.5324	0.4478	0.0436	0.079	0.1068	0.2648	0.3696	0.045	0.2138
447	0.2256	0.1252	0.0734	0.155	0.3552	0.553	0.5298	0.4456	0.0432	0.08	0.1076	0.2736	0.3702	0.045	0.2156
448	0.2254	0.1258	0.0736	0.157	0.3568	0.554	0.5272	0.4434	0.0428	0.081	0.1084	0.2824	0.3708	0.045	0.2174
449	0.2252	0.1264	0.0738	0.159	0.3584	0.555	0.5246	0.4412	0.0424	0.082	0.1092	0.2912	0.3714	0.045	0.2192
450	0.225	0.127	0.074	0.161	0.36	0.556	0.522	0.439	0.042	0.083	0.11	0.3	0.372	0.045	0.221
451	0.2244	0.1272	0.0742	0.1632	0.3618	0.556	0.5188	0.4364	0.0418	0.084	0.111	0.3062	0.3724	0.0452	0.2226
452	0.2238	0.1274	0.0744	0.1654	0.3636	0.556	0.5156	0.4338	0.0416	0.085	0.112	0.3124	0.3728	0.0454	0.2242
453	0.2232	0.1276	0.0746	0.1676	0.3654	0.556	0.5124	0.4312	0.0414	0.086	0.113	0.3186	0.3732	0.0456	0.2258
454	0.2226	0.1278	0.0748	0.1698	0.3672	0.556	0.5092	0.4286	0.0412	0.087	0.114	0.3248	0.3736	0.0458	0.2274
455	0.222	0.128	0.075	0.172	0.369	0.556	0.506	0.426	0.041	0.088	0.115	0.331	0.374	0.046	0.229
456	0.2216	0.1286	0.0754	0.1748	0.3714	0.5556	0.5024	0.4234	0.0404	0.0894	0.1166	0.334	0.3744	0.0462	0.2304
457	0.2212	0.1292	0.0758	0.1776	0.3738	0.5552	0.4988	0.4208	0.0398	0.0908	0.1182	0.337	0.3748	0.0464	0.2318
458	0.2208	0.1298	0.0762	0.1804	0.3762	0.5548	0.4952	0.4182	0.0392	0.0922	0.1198	0.34	0.3752	0.0466	0.2332
459	0.2204	0.1304	0.0766	0.1832	0.3786	0.5544	0.4916	0.4156	0.0386	0.0936	0.1214	0.343	0.3756	0.0468	0.2346
460	0.22	0.131	0.077	0.186	0.381	0.554	0.488	0.413	0.038	0.095	0.123	0.346	0.376	0.047	0.236
461	0.2196	0.1316	0.0776	0.1898	0.3836	0.553	0.4842	0.4098	0.0374	0.0966	0.1252	0.3462	0.3766	0.0472	0.2374
462	0.2192	0.1322	0.0782	0.1936	0.3862	0.552	0.4804	0.4066	0.0368	0.0982	0.1274	0.3464	0.3772	0.0474	0.2388
463	0.2188	0.1328	0.0788	0.1974	0.3888	0.551	0.4766	0.4034	0.0362	0.0998	0.1296	0.3466	0.3778	0.0476	0.2402
464	0.2184	0.1334	0.0794	0.2012	0.3914	0.55	0.4728	0.4002	0.0356	0.1014	0.1318	0.3468	0.3784	0.0478	0.2416
465	0.218	0.134	0.08	0.205	0.394	0.549	0.469	0.397	0.035	0.103	0.134	0.347	0.379	0.048	0.243
466	0.2176	0.1348	0.081	0.2098	0.3958	0.5474	0.4648	0.394	0.0346	0.105	0.1368	0.3458	0.38	0.0484	0.2442
467	0.2172	0.1356	0.082	0.2146	0.3976	0.5458	0.4606	0.391	0.0342	0.107	0.1396	0.3446	0.381	0.0488	0.2454
468	0.2168	0.1364	0.083	0.2194	0.3994	0.5442	0.4564	0.388	0.0338	0.109	0.1424	0.3434	0.382	0.0492	0.2466
469	0.2164	0.1372	0.084	0.2242	0.4012	0.5426	0.4522	0.385	0.0334	0.111	0.1452	0.3422	0.383	0.0496	0.2478
470	0.216	0.138	0.085	0.229	0.403	0.541	0.448	0.382	0.033	0.113	0.148	0.341	0.384	0.05	0.249
471	0.2156	0.139	0.0868	0.234	0.4044	0.539	0.4442	0.3788	0.0326	0.1154	0.1518	0.3384	0.385	0.0504	0.25
472	0.2152	0.14	0.0886	0.239	0.4058	0.537	0.4404	0.3756	0.0322	0.1178	0.1556	0.3358	0.386	0.0508	0.251
473	0.2148	0.141	0.0904	0.244	0.4072	0.535	0.4366	0.3724	0.0318	0.1202	0.1594	0.3332	0.387	0.0512	0.252
474	0.2144	0.142	0.0922	0.249	0.4086	0.533	0.4328	0.3692	0.0314	0.1226	0.1632	0.3306	0.388	0.0516	0.253
475	0.214	0.143	0.094	0.254	0.41	0.531	0.429	0.366	0.031	0.125	0.167	0.328	0.389	0.052	0.254
476	0.214	0.1444	0.097	0.2594	0.411	0.5286	0.4248	0.3632	0.0308	0.1284	0.172	0.3238	0.3906	0.0526	0.255
477	0.214	0.1458	0.1	0.2648	0.412	0.5262	0.4206	0.3604	0.0306	0.1318	0.177	0.3196	0.3922	0.0532	0.256
478	0.214	0.1472	0.103	0.2702	0.413	0.5238	0.4164	0.3576	0.0304	0.1352	0.182	0.3154	0.3938	0.0538	0.257
479	0.214	0.1486	0.106	0.2756	0.414	0.5214	0.4122	0.3548	0.0302	0.1386	0.187	0.3112	0.3954	0.0544	0.258
480	0.214	0.15	0.109	0.281	0.415	0.519	0.408	0.352	0.03	0.142	0.192	0.307	0.397	0.055	0.259
481	0.214	0.1518	0.1124	0.2864	0.4156	0.516	0.4034	0.349	0.0298	0.146	0.1974	0.302	0.3986	0.0554	0.26
482	0.214	0.1536	0.1158	0.2918	0.4162	0.513	0.3988	0.346	0.0296	0.15	0.2028	0.297	0.4002	0.0558	0.261
483	0.214	0.1554	0.1192	0.2972	0.4168	0.51	0.3942	0.343	0.0294	0.154	0.2082	0.292	0.4018	0.0562	0.262
484	0.214	0.1572	0.1226	0.3026	0.4174	0.507	0.3896	0.34	0.0292	0.158	0.2136	0.287	0.4034	0.0566	0.263
485	0.214	0.159	0.126	0.308	0.418	0.504	0.385	0.337	0.029	0.162	0.219	0.282	0.405	0.057	0.264
486	0.2144	0.162	0.1304	0.3128	0.4182	0.5008	0.3806	0.3346	0.0288	0.1674	0.2256	0.277	0.4072	0.058	0.265
487	0.2148	0.165	0.1348	0.3176	0.4184	0.4976	0.3762	0.3322	0.0286	0.1728	0.2322	0.272	0.4094	0.059	0.266
488	0.2152	0.168	0.1392	0.3224	0.4186	0.4944	0.3718	0.3298	0.0284	0.1782	0.2388	0.267	0.4116	0.06	0.267
489	0.2156	0.171	0.1436	0.3272	0.4188	0.4912	0.3674	0.3274	0.0282	0.1836	0.2454	0.262	0.4138	0.061	0.268
490	0.216	0.174	0.148	0.332	0.419	0.488	0.363	0.325	0.028	0.189	0.252	0.257	0.416	0.062	0.269
491	0.2164	0.1772	0.1528	0.336	0.4186	0.4842	0.3586	0.322	0.028	0.195	0.2598	0.2516	0.4186	0.063	0.2704
492	0.2168	0.1804	0.1576	0.34	0.4182	0.4804	0.3542	0.319	0.028	0.201	0.2676	0.2462	0.4212	0.064	0.2718
493	0.2172	0.1836	0.1624	0.344	0.4178	0.4766	0.3498	0.316	0.028	0.207	0.2754	0.2408	0.4238	0.065	0.2732
494	0.2176	0.1868	0.1672	0.348	0.4174	0.4728	0.3454	0.313	0.028	0.213	0.2832	0.2354	0.4264	0.066	0.2746
495	0.218	0.19	0.172	0.352	0.417	0.469	0.341	0.31	0.028	0.219	0.291	0.23	0.429	0.067	0.276
496	0.219	0.1934	0.1772	0.3556	0.4162	0.4652	0.3376	0.3078	0.028	0.2276	0.2978	0.2248	0.4318	0.0686	0.2776
497	0.22	0.1968	0.1824	0.3592	0.4154	0.4614	0.3342	0.3056	0.028	0.2362	0.3046	0.2196	0.4346	0.0702	0.2792
498	0.221	0.2002	0.1876	0.3628	0.4146	0.4576	0.3308	0.3034	0.028	0.2448	0.3114	0.2144	0.4374	0.0718	0.2808
499	0.222	0.2036	0.1928	0.3664	0.4138	0.4538	0.3274	0.3012	0.028	0.2534	0.3182	0.2092	0.4402	0.0734	0.2824
500	0.223	0.207	0.198	0.37	0.413	0.45	0.324	0.299	0.028	0.262	0.325	0.204	0.443	0.075	0.284
501	0.2234	0.2106	0.2026	0.3726	0.4122	0.4462	0.3214	0.297	0.0282	0.2706	0.3294	0.1988	0.4452	0.0766	0.2854
502	0.2238	0.2142	0.2072	0.3752	0.4114	0.4424	0.3188	0.295	0.0284	0.2792	0.3338	0.1936	0.4474	0.0782	0.2868
503	0.2242	0.2178	0.2118	0.3778	0.4106	0.4386	0.3162	0.293	0.0286	0.2878	0.3382	0.1884	0.4496	0.0798	0.2882
504	0.2246	0.2214	0.2164	0.3804	0.4098	0.4348	0.3136	0.291	0.0288	0.2964	0.3426	0.1832	0.4518	0.0814	0.2896
505	0.225	0.225	0.221	0.383	0.409	0.431	0.311	0.289	0.029	0.305	0.347	0.178	0.454	0.083	0.291
506	0.2252	0.2284	0.225	0.3844	0.4078	0.4276	0.309	0.2878	0.0292	0.317	0.3488	0.1732	0.4554	0.0848	0.292
507	0.2254	0.2318	0.229	0.3858	0.4066	0.4242	0.307	0.2866	0.0294	0.329	0.3506	0.1684	0.4568	0.0866	0.293
